label;study;year;country;center;matching;stars;robins;post2018;start;end;nexp;mexp;sexp;nctrl;mctrl;sctrl;r
1532;Miyake et al. 2015;2015;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2012;31/5/2014;16;0.089;0.026;15;0.101;0.039;0.5
1091;Motoyama et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/7/2010;31/8/2017;37;0.096;0.038;37;0.089;0.05;0.5
1530;Nelson et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2011;30/9/2016;31;0.127;0.033;170;0.16;0.071;0.5
1098;Oh et al. 2014;2014;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/5/2003;31/5/2013;100;0.133;0.053;100;0.154;0.071;0.5
1100;Oh et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/7/2015;299;0.167;0.061;299;0.125;0.049;0.5
1113;Porpiglia et al. 2016;2016;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;82;0.124;0.043;107;0.126;0.036;0.5
1644;Pradere et al. 2017;2017;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2008;31/12/2015;137;0.114;0.052;131;0.104;0.069;0.5
1123;Saoud et al. 2017;2017;Lebanon;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/7/2013;31/7/2015;15;0.064;0.016;19;0.145;0.035;0.5
1055;Sawada et al. 2021;2021;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/1/2005;31/12/2020;57;0.09;0.025;55;0.146;0.05;0.5
1131;Soisrithong et al. 2021;2021;Thailand;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published after 2018;1/1/2009;31/12/2018;41;0.112;0.029;18;0.247;0.13;0.5
1672;Tachibana et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;248;0.103;0.038;248;0.2;0.091;0.5
1525;Tachibana et al. 2020;2020;Japan;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;411;0.121;0.048;411;0.214;0.088;0.5
1539;Takagi et al. 2016;2016;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2014;48;0.105;0.035;48;0.201;0.068;0.5
1535;Takagi et al. 2017;2017;Japan;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2015;40;0.108;0.043;40;0.184;0.077;0.5
1511;Takahara et al. 2022;2022;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/8/2007;30/9/2017;39;0.103;0.042;39;0.152;0.048;0.5
1135;Tan et al. 2018;2018;Australia;Single-center studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2016;144;0.127;0.032;8;0.122;0.045;0.5
1142;Vittori et al. 2014;2014;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;65;0.113;0.039;95;0.159;0.061;0.5
1144;Wang et al. 2016;2016;China;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2014;201;0.165;0.059;266;0.189;0.073;0.5
1153;Wu et al. 2014;2014;China;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;51;0.092;0.034;94;0.112;0.036;0.5
1663;Yu et al. 2019;2019;Korea;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/2/2004;30/4/2017;303;0.214;0.079;303;0.126;0.036;0.5
1162;Zargar et al. 2014;2014;USA;Multicenter studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;32;0.094;0.036;77;0.153;0.065;0.5
1524;Zeuschner et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2018;500;0.103;0.061;313;0.118;0.071;0.5
1733;Zeuschner et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2020;31/12/2021;54;0.082;0.051;54;0.118;0.045;0.5
1002;Abedali et al. 2020;2020;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/11/2008;31/7/2016;148;0.088;0.029;74;0.113;0.061;0.6
1001;Abedali et al. 2020;2020;USA;Multicenter studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;11;0.043;0.026;12;0.101;0.075;0.6
1647;Acar et al. 2014;2014;Turkey;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;19;0.166;0.043;28;0.173;0.056;0.6
1426;Acar et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;59;0.048;0.07;74;0.065;0.082;0.6
1665;Antonelli et al. 2022;2022;Italy;Multicenter studies;Studies without patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;981;0.114;0.037;886;0.13;0.041;0.6
1653;Audige et al. 2022;2022;France;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2019;201;0.12;0.035;204;0.073;0.045;0.6
1014;Banapour et al. 2018;2018;USA;Multicenter studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2014;163;0.093;0.029;176;0.129;0.056;0.6
1595;Benichou et al. 2022;2022;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/1988;31/12/2020;60;0.099;0.045;52;0.121;0.07;0.6
1410;Bianchi et al. 2020;2020;Italy;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;65;0.063;0.018;175;0.129;0.043;0.6
1531;Borghesi et al. 2018;2018;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2011;31/12/2015;27;0.088;0.031;32;0.106;0.05;0.6
1017;Boylu et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;45;0.104;0.027;19;0.118;0.018;0.6
1019;Bravi et al. 2019;2019;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;789;0.103;0.036;682;0.137;0.039;0.6
1727;Bravi et al. 2023;2023;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;2404;0.11;0.044;1063;0.125;0.064;0.6
1650;Esen et al. 2013;2013;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;30/6/2012;32;0.148;0.041;23;0.134;0.035;0.6
1536;Ficarra et al. 2014;2014;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/1/2011;180;0.162;0.053;138;0.126;0.042;0.6
1038;Garisto et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2006;31/12/2016;203;0.14;0.04;76;0.172;0.061;0.6
1037;Garisto et al. 2018;2018;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;51;0.13;0.032;102;0.143;0.038;0.6
1040;Ghali et al. 2019;2019;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/7/2008;30/6/2016;55;0.166;0.047;82;0.135;0.041;0.6
1400;Ghavimi et al. 2021;2021;Canada;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2011;31/10/2018;257;0.133;0.04;146;0.139;0.047;0.6
1538;Han et al. 2017;2017;Korea;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/7/2011;30/4/2014;147;0.153;0.036;354;0.105;0.029;0.6
1051;Harke et al. 2018;2018;Germany;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/4/2008;30/9/2016;62;0.08;0.017;65;0.133;0.048;0.6
1722;Hori et al. 2023;2023;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;30/10/2020;77;0.072;0.019;43;0.08;0.036;0.6
1725;Ingels et al. 2022;2022;France;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2014;30/6/2017;1295;0.133;0.055;500;0.157;0.06;0.6
1533;Kara et al. 2016;2016;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/1/2011;31/1/2016;87;0.136;0.044;54;0.148;0.067;0.6
1657;Kim et al. 2012;2012;Korea;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/4/2009;30/6/2011;67;0.162;0.04;83;0.229;0.067;0.6
1062;Kim et al. 2019;2019;Korea;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/6/2003;31/3/2017;85;0.167;0.062;64;0.152;0.052;0.6
1067;Kowalewski et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2018;67;0.108;0.028;109;0.131;0.05;0.6
1735;Kowalewski et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2020;1/1/2022;25;0.118;0.043;25;0.073;0.054;0.6
1654;Larcher et al. 2020;2020;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;31/12/2018;31/12/2019;2405;0.11;0.044;1063;0.125;0.064;0.6
1676;Laydner et al. 2013;2013;USA;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/3/2002;31/5/2012;554;0.108;0.1;204;0.122;0.059;0.6
1534;Lee et al. 2011;2011;Korea;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/12/2010;69;0.128;0.041;232;0.135;0.049;0.6
1656;Lee et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;84;0.114;0.024;84;0.091;0.022;0.6
1523;Lee et al. 2021;2021;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/6/2003;30/4/2017;61;0.191;0.061;65;0.139;0.045;0.6
1077;Lucas et al. 2012;2012;USA;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2004;31/12/2010;25;0.135;0.026;48;0.139;0.068;0.6
1079;Luciani et al. 2017;2017;Italy;Single-center studies;Studies with patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2005;30/6/2016;110;0.111;0.035;73;0.022;0.036;0.6
1081;Malkoc et al. 2017;2017;USA;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published before 2018;1/1/2009;30/11/2015;54;0.141;0.036;54;0.154;0.054;0.6
1542;Masson-Lecomte et al. 2013;2013;France;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2008;31/12/2010;42;0.13;0.046;58;0.143;0.044;0.6
1083;Mearini et al. 2016;2016;Italy;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2006;31/12/2015;3;0.003;0.025;16;0.014;0.023;0.6
1087;Minervini et al. 2013;2013;Italy;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;104;0.112;0.035;198;0.157;0.054;0.6
1532;Miyake et al. 2015;2015;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2012;31/5/2014;16;0.088;0.023;15;0.1;0.036;0.6
1091;Motoyama et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/7/2010;31/8/2017;37;0.096;0.036;37;0.088;0.047;0.6
1530;Nelson et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2011;30/9/2016;31;0.126;0.03;170;0.158;0.066;0.6
1098;Oh et al. 2014;2014;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/5/2003;31/5/2013;100;0.131;0.047;100;0.151;0.065;0.6
1100;Oh et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/7/2015;299;0.165;0.055;299;0.123;0.044;0.6
1113;Porpiglia et al. 2016;2016;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;82;0.122;0.038;107;0.125;0.033;0.6
1644;Pradere et al. 2017;2017;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2008;31/12/2015;137;0.112;0.047;131;0.101;0.063;0.6
1123;Saoud et al. 2017;2017;Lebanon;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/7/2013;31/7/2015;15;0.064;0.015;19;0.144;0.034;0.6
1055;Sawada et al. 2021;2021;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/1/2005;31/12/2020;57;0.09;0.023;55;0.145;0.046;0.6
1131;Soisrithong et al. 2021;2021;Thailand;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published after 2018;1/1/2009;31/12/2018;41;0.111;0.026;18;0.239;0.117;0.6
1672;Tachibana et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;248;0.102;0.035;248;0.197;0.085;0.6
1525;Tachibana et al. 2020;2020;Japan;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;411;0.119;0.043;411;0.211;0.08;0.6
1539;Takagi et al. 2016;2016;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2014;48;0.104;0.032;48;0.199;0.063;0.6
1535;Takagi et al. 2017;2017;Japan;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2015;40;0.107;0.04;40;0.182;0.072;0.6
1511;Takahara et al. 2022;2022;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/8/2007;30/9/2017;39;0.102;0.039;39;0.15;0.043;0.6
1135;Tan et al. 2018;2018;Australia;Single-center studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2016;144;0.126;0.028;8;0.121;0.041;0.6
1142;Vittori et al. 2014;2014;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;65;0.112;0.035;95;0.157;0.054;0.6
1144;Wang et al. 2016;2016;China;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2014;201;0.163;0.053;266;0.187;0.067;0.6
1153;Wu et al. 2014;2014;China;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;51;0.091;0.031;94;0.111;0.033;0.6
1663;Yu et al. 2019;2019;Korea;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/2/2004;30/4/2017;303;0.212;0.072;303;0.125;0.033;0.6
1162;Zargar et al. 2014;2014;USA;Multicenter studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;32;0.092;0.032;77;0.151;0.06;0.6
1524;Zeuschner et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2018;500;0.1;0.055;313;0.114;0.065;0.6
1733;Zeuschner et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2020;31/12/2021;54;0.08;0.047;54;0.116;0.04;0.6
1002;Abedali et al. 2020;2020;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/11/2008;31/7/2016;148;0.087;0.026;74;0.111;0.056;0.7
1001;Abedali et al. 2020;2020;USA;Multicenter studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;11;0.042;0.024;12;0.098;0.071;0.7
1647;Acar et al. 2014;2014;Turkey;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;19;0.165;0.038;28;0.171;0.049;0.7
1426;Acar et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;31/12/2014;59;0.046;0.068;74;0.062;0.079;0.7
1665;Antonelli et al. 2022;2022;Italy;Multicenter studies;Studies without patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;981;0.112;0.032;886;0.128;0.035;0.7
1653;Audige et al. 2022;2022;France;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2019;201;0.119;0.031;204;0.072;0.042;0.7
1014;Banapour et al. 2018;2018;USA;Multicenter studies;Studies with patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/1/2007;31/12/2014;163;0.093;0.026;176;0.126;0.05;0.7
1595;Benichou et al. 2022;2022;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/1988;31/12/2020;60;0.096;0.04;52;0.118;0.063;0.7
1410;Bianchi et al. 2020;2020;Italy;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;65;0.062;0.016;175;0.127;0.038;0.7
1531;Borghesi et al. 2018;2018;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2011;31/12/2015;27;0.087;0.027;32;0.104;0.047;0.7
1017;Boylu et al. 2015;2015;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;45;0.103;0.023;19;0.118;0.017;0.7
1019;Bravi et al. 2019;2019;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2013;31/12/2016;789;0.101;0.032;682;0.136;0.033;0.7
1727;Bravi et al. 2023;2023;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;2404;0.108;0.039;1063;0.122;0.058;0.7
1650;Esen et al. 2013;2013;Turkey;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/5/2010;30/6/2012;32;0.147;0.039;23;0.132;0.03;0.7
1536;Ficarra et al. 2014;2014;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/1/2011;180;0.16;0.046;138;0.124;0.037;0.7
1038;Garisto et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2006;31/12/2016;203;0.138;0.035;76;0.17;0.056;0.7
1037;Garisto et al. 2018;2018;USA;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2006;31/12/2017;51;0.129;0.029;102;0.142;0.034;0.7
1040;Ghali et al. 2019;2019;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published after 2018;1/7/2008;30/6/2016;55;0.164;0.041;82;0.134;0.036;0.7
1400;Ghavimi et al. 2021;2021;Canada;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2011;31/10/2018;257;0.132;0.035;146;0.136;0.041;0.7
1538;Han et al. 2017;2017;Korea;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/7/2011;30/4/2014;147;0.152;0.032;354;0.105;0.026;0.7
1051;Harke et al. 2018;2018;Germany;Multicenter studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/4/2008;30/9/2016;62;0.079;0.015;65;0.131;0.042;0.7
1722;Hori et al. 2023;2023;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2007;30/10/2020;77;0.072;0.017;43;0.079;0.034;0.7
1725;Ingels et al. 2022;2022;France;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2014;30/6/2017;1295;0.13;0.048;500;0.154;0.053;0.7
1533;Kara et al. 2016;2016;USA;Single-center studies;Studies without patient matching;6;Moderate Risk of Bias;Studies published before 2018;1/1/2011;31/1/2016;87;0.134;0.038;54;0.146;0.061;0.7
1657;Kim et al. 2012;2012;Korea;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/4/2009;30/6/2011;67;0.161;0.035;83;0.226;0.058;0.7
1062;Kim et al. 2019;2019;Korea;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/6/2003;31/3/2017;85;0.164;0.054;64;0.15;0.046;0.7
1067;Kowalewski et al. 2021;2021;Germany;Single-center studies;Studies with patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2018;67;0.107;0.024;109;0.129;0.044;0.7
1735;Kowalewski et al. 2023;2023;Germany;Single-center studies;Studies with patient matching;9;Low Risk of Bias;Studies published after 2018;1/1/2020;1/1/2022;25;0.116;0.039;25;0.071;0.051;0.7
1654;Larcher et al. 2020;2020;Italy;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;31/12/2018;31/12/2019;2405;0.108;0.039;1063;0.122;0.058;0.7
1676;Laydner et al. 2013;2013;USA;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/3/2002;31/5/2012;554;0.1;0.091;204;0.118;0.051;0.7
1534;Lee et al. 2011;2011;Korea;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/12/2010;69;0.127;0.036;232;0.133;0.043;0.7
1656;Lee et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2013;84;0.113;0.021;84;0.09;0.02;0.7
1523;Lee et al. 2021;2021;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/6/2003;30/4/2017;61;0.188;0.055;65;0.138;0.04;0.7
1077;Lucas et al. 2012;2012;USA;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2004;31/12/2010;25;0.134;0.023;48;0.136;0.062;0.7
1079;Luciani et al. 2017;2017;Italy;Single-center studies;Studies with patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2005;30/6/2016;110;0.109;0.031;73;0.02;0.034;0.7
1081;Malkoc et al. 2017;2017;USA;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published before 2018;1/1/2009;30/11/2015;54;0.14;0.031;54;0.152;0.048;0.7
1542;Masson-Lecomte et al. 2013;2013;France;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2008;31/12/2010;42;0.128;0.042;58;0.141;0.039;0.7
1083;Mearini et al. 2016;2016;Italy;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2006;31/12/2015;3;0.002;0.025;16;0.013;0.022;0.7
1087;Minervini et al. 2013;2013;Italy;Multicenter studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;104;0.111;0.031;198;0.154;0.048;0.7
1532;Miyake et al. 2015;2015;Japan;Single-center studies;Studies without patient matching;7;Moderate Risk of Bias;Studies published before 2018;1/1/2012;31/5/2014;16;0.088;0.02;15;0.099;0.032;0.7
1091;Motoyama et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/7/2010;31/8/2017;37;0.095;0.033;37;0.086;0.043;0.7
1530;Nelson et al. 2018;2018;USA;Single-center studies;Studies without patient matching;6;Serious Risk of Bias;Studies published after 2018;1/1/2011;30/9/2016;31;0.126;0.026;170;0.156;0.061;0.7
1098;Oh et al. 2014;2014;Korea;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/5/2003;31/5/2013;100;0.128;0.041;100;0.149;0.059;0.7
1100;Oh et al. 2016;2016;Korea;Single-center studies;Studies with patient matching;7;Serious Risk of Bias;Studies published before 2018;1/5/2003;31/7/2015;299;0.162;0.047;299;0.121;0.039;0.7
1113;Porpiglia et al. 2016;2016;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;82;0.121;0.033;107;0.124;0.028;0.7
1644;Pradere et al. 2017;2017;France;Multicenter studies;Studies without patient matching;6;Serious Risk of Bias;Studies published before 2018;1/1/2008;31/12/2015;137;0.11;0.041;131;0.097;0.057;0.7
1123;Saoud et al. 2017;2017;Lebanon;Single-center studies;Studies without patient matching;5;Serious Risk of Bias;Studies published before 2018;1/7/2013;31/7/2015;15;0.063;0.015;19;0.144;0.033;0.7
1055;Sawada et al. 2021;2021;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/1/2005;31/12/2020;57;0.089;0.021;55;0.144;0.043;0.7
1131;Soisrithong et al. 2021;2021;Thailand;Single-center studies;Studies without patient matching;7;Serious Risk of Bias;Studies published after 2018;1/1/2009;31/12/2018;41;0.111;0.024;18;0.23;0.101;0.7
1672;Tachibana et al. 2019;2019;Japan;Single-center studies;Studies with patient matching;7;Moderate Risk of Bias;Studies published after 2018;1/1/2004;31/12/2016;248;0.101;0.032;248;0.194;0.078;0.7
1525;Tachibana et al. 2020;2020;Japan;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published after 2018;1/1/2004;31/12/2018;411;0.117;0.037;411;0.208;0.073;0.7
1539;Takagi et al. 2016;2016;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2014;48;0.103;0.03;48;0.197;0.058;0.7
1535;Takagi et al. 2017;2017;Japan;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2012;31/12/2015;40;0.106;0.038;40;0.18;0.066;0.7
1511;Takahara et al. 2022;2022;Japan;Single-center studies;Studies with patient matching;7;Low Risk of Bias;Studies published after 2018;1/8/2007;30/9/2017;39;0.101;0.036;39;0.149;0.038;0.7
1135;Tan et al. 2018;2018;Australia;Single-center studies;Studies without patient matching;8;Moderate Risk of Bias;Studies published after 2018;1/1/2010;31/12/2016;144;0.125;0.025;8;0.119;0.035;0.7
1142;Vittori et al. 2014;2014;Italy;Multicenter studies;Studies without patient matching;9;Low Risk of Bias;Studies published before 2018;1/1/2010;31/12/2011;65;0.111;0.031;95;0.154;0.048;0.7
1144;Wang et al. 2016;2016;China;Multicenter studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2007;31/12/2014;201;0.162;0.048;266;0.185;0.06;0.7
1153;Wu et al. 2014;2014;China;Single-center studies;Studies with patient matching;8;Low Risk of Bias;Studies published before 2018;1/1/2009;31/12/2013;51;0.09;0.029;94;0.11;0.029;0.7
